,timestamp,value_type_temperature,value_temperature,timestamp_new,value_type_humidity,value_humidity,value_type_P1,value_P1,value_type_P2,value_P2
0,2023-02-04T04:22:51.323124+00:00,temperature,12.0,2023-02-04 04:22:51+00:00,humidity,100.0,,,,
1,2023-02-04T04:25:32.354784+00:00,temperature,11.0,2023-02-04 04:25:32+00:00,humidity,100.0,,,,
2,2023-02-04T04:28:12.716734+00:00,temperature,12.0,2023-02-04 04:28:13+00:00,humidity,100.0,,,,
3,2023-02-04T04:30:52.437513+00:00,temperature,12.0,2023-02-04 04:30:52+00:00,humidity,100.0,,,,
4,2023-02-04T04:33:32.677578+00:00,temperature,12.0,2023-02-04 04:33:33+00:00,humidity,100.0,,,,
5,2023-02-04T04:36:12.927385+00:00,temperature,12.0,2023-02-04 04:36:13+00:00,humidity,100.0,,,,
6,2023-02-04T04:38:53.312812+00:00,temperature,12.0,2023-02-04 04:38:53+00:00,humidity,100.0,,,,
7,2023-02-04T04:41:32.982615+00:00,temperature,13.0,2023-02-04 04:41:33+00:00,humidity,100.0,,,,
8,2023-02-04T04:44:13.328866+00:00,temperature,13.0,2023-02-04 04:44:13+00:00,humidity,100.0,,,,
9,2023-02-04T04:46:53.618960+00:00,temperature,13.0,2023-02-04 04:46:54+00:00,humidity,100.0,,,,
10,2023-02-04T04:49:33.236407+00:00,temperature,13.0,2023-02-04 04:49:33+00:00,humidity,100.0,,,,
11,2023-02-04T04:52:13.549049+00:00,temperature,13.0,2023-02-04 04:52:14+00:00,humidity,100.0,,,,
12,2023-02-04T04:54:53.813273+00:00,temperature,14.0,2023-02-04 04:54:54+00:00,humidity,100.0,,,,
13,2023-02-04T04:57:34.390156+00:00,temperature,14.0,2023-02-04 04:57:34+00:00,humidity,100.0,,,,
14,2023-02-04T05:00:13.815257+00:00,temperature,14.0,2023-02-04 05:00:14+00:00,humidity,100.0,,,,
15,2023-02-04T05:02:53.672793+00:00,temperature,14.0,2023-02-04 05:02:54+00:00,humidity,100.0,,,,
16,2023-02-04T05:05:34.775584+00:00,temperature,15.0,2023-02-04 05:05:35+00:00,humidity,100.0,,,,
17,2023-02-04T05:08:14.753701+00:00,temperature,15.0,2023-02-04 05:08:15+00:00,humidity,100.0,,,,
18,2023-02-04T05:10:54.792254+00:00,temperature,15.0,2023-02-04 05:10:55+00:00,humidity,99.0,,,,
19,2023-02-04T05:13:35.298508+00:00,temperature,15.0,2023-02-04 05:13:35+00:00,humidity,99.0,,,,
20,2023-02-04T05:16:15.289025+00:00,temperature,16.0,2023-02-04 05:16:15+00:00,humidity,99.0,,,,
21,2023-02-04T05:18:54.941593+00:00,temperature,16.0,2023-02-04 05:18:55+00:00,humidity,97.0,,,,
22,2023-02-04T05:21:35.244342+00:00,temperature,16.0,2023-02-04 05:21:35+00:00,humidity,97.0,,,,
23,2023-02-04T05:24:15.680683+00:00,temperature,16.0,2023-02-04 05:24:16+00:00,humidity,96.0,,,,
24,2023-02-04T05:26:55.399735+00:00,temperature,16.0,2023-02-04 05:26:55+00:00,humidity,96.0,,,,
25,2023-02-04T05:29:35.695352+00:00,temperature,16.0,2023-02-04 05:29:36+00:00,humidity,96.0,,,,
26,2023-02-04T05:32:16.008494+00:00,temperature,16.0,2023-02-04 05:32:16+00:00,humidity,95.0,,,,
27,2023-02-04T05:34:56.099353+00:00,temperature,17.0,2023-02-04 05:34:56+00:00,humidity,95.0,,,,
28,2023-02-04T05:37:36.164356+00:00,temperature,17.0,2023-02-04 05:37:36+00:00,humidity,95.0,,,,
29,2023-02-04T05:40:16.695914+00:00,temperature,17.0,2023-02-04 05:40:17+00:00,humidity,93.0,,,,
30,2023-02-04T05:42:55.878309+00:00,temperature,17.0,2023-02-04 05:42:56+00:00,humidity,92.0,,,,
31,2023-02-04T05:45:36.175949+00:00,temperature,17.0,2023-02-04 05:45:36+00:00,humidity,93.0,,,,
32,2023-02-04T05:48:16.730858+00:00,temperature,18.0,2023-02-04 05:48:17+00:00,humidity,92.0,,,,
33,2023-02-04T05:50:57.144848+00:00,temperature,18.0,2023-02-04 05:50:57+00:00,humidity,92.0,,,,
34,2023-02-04T05:53:37.412568+00:00,temperature,18.0,2023-02-04 05:53:37+00:00,humidity,91.0,,,,
35,2023-02-04T05:56:16.663044+00:00,temperature,18.0,2023-02-04 05:56:17+00:00,humidity,90.0,,,,
36,2023-02-04T05:58:56.944309+00:00,temperature,18.0,2023-02-04 05:58:57+00:00,humidity,91.0,,,,
37,2023-02-04T06:01:37.381724+00:00,temperature,19.0,2023-02-04 06:01:37+00:00,humidity,91.0,,,,
38,2023-02-04T06:04:17.403222+00:00,temperature,19.0,2023-02-04 06:04:17+00:00,humidity,90.0,,,,
39,2023-02-04T06:06:57.868318+00:00,temperature,19.0,2023-02-04 06:06:58+00:00,humidity,91.0,,,,
40,2023-02-04T06:09:38.362683+00:00,temperature,19.0,2023-02-04 06:09:38+00:00,humidity,90.0,,,,
41,2023-02-04T06:12:18.436048+00:00,temperature,19.0,2023-02-04 06:12:18+00:00,humidity,89.0,,,,
42,2023-02-04T06:14:58.286043+00:00,temperature,19.0,2023-02-04 06:14:58+00:00,humidity,87.0,,,,
43,2023-02-04T06:17:38.667875+00:00,temperature,19.0,2023-02-04 06:17:39+00:00,humidity,86.0,,,,
44,2023-02-04T06:20:19.227450+00:00,temperature,19.0,2023-02-04 06:20:19+00:00,humidity,86.0,,,,
45,2023-02-04T06:22:58.685758+00:00,temperature,20.0,2023-02-04 06:22:59+00:00,humidity,84.0,,,,
46,2023-02-04T06:25:38.931872+00:00,temperature,20.0,2023-02-04 06:25:39+00:00,humidity,83.0,,,,
47,2023-02-04T06:28:18.937462+00:00,temperature,20.0,2023-02-04 06:28:19+00:00,humidity,83.0,,,,
48,2023-02-04T06:30:59.525798+00:00,temperature,20.0,2023-02-04 06:31:00+00:00,humidity,81.0,,,,
49,2023-02-04T06:33:39.149496+00:00,temperature,21.0,2023-02-04 06:33:39+00:00,humidity,81.0,,,,
50,2023-02-04T06:36:19.347603+00:00,temperature,21.0,2023-02-04 06:36:19+00:00,humidity,76.0,,,,
51,2023-02-04T06:38:59.716498+00:00,temperature,21.0,2023-02-04 06:39:00+00:00,humidity,74.0,,,,
52,2023-02-04T06:41:39.562097+00:00,temperature,21.0,2023-02-04 06:41:40+00:00,humidity,71.0,,,,
53,2023-02-04T06:44:19.326453+00:00,temperature,21.0,2023-02-04 06:44:19+00:00,humidity,70.0,,,,
54,2023-02-04T06:46:59.286986+00:00,temperature,22.0,2023-02-04 06:46:59+00:00,humidity,70.0,,,,
55,2023-02-04T06:49:40.156964+00:00,temperature,22.0,2023-02-04 06:49:40+00:00,humidity,66.0,,,,
56,2023-02-04T06:52:20.294493+00:00,temperature,22.0,2023-02-04 06:52:20+00:00,humidity,65.0,,,,
57,2023-02-04T06:54:59.773980+00:00,temperature,22.0,2023-02-04 06:55:00+00:00,humidity,67.0,,,,
58,2023-02-04T06:57:40.734204+00:00,temperature,22.0,2023-02-04 06:57:41+00:00,humidity,65.0,,,,
59,2023-02-04T07:00:21.082125+00:00,temperature,23.0,2023-02-04 07:00:21+00:00,humidity,66.0,,,,
60,2023-02-04T07:03:00.396508+00:00,temperature,23.0,2023-02-04 07:03:00+00:00,humidity,64.0,,,,
61,2023-02-04T07:05:41.186858+00:00,temperature,23.0,2023-02-04 07:05:41+00:00,humidity,63.0,,,,
62,2023-02-04T07:08:21.019636+00:00,temperature,23.0,2023-02-04 07:08:21+00:00,humidity,64.0,,,,
63,2023-02-04T07:11:01.006209+00:00,temperature,23.0,2023-02-04 07:11:01+00:00,humidity,66.0,,,,
64,2023-02-04T07:13:41.646775+00:00,temperature,24.0,2023-02-04 07:13:42+00:00,humidity,66.0,,,,
65,2023-02-04T07:16:21.182164+00:00,temperature,24.0,2023-02-04 07:16:21+00:00,humidity,67.0,,,,
66,2023-02-04T07:19:01.497637+00:00,temperature,24.0,2023-02-04 07:19:01+00:00,humidity,65.0,,,,
67,2023-02-04T07:21:42.318060+00:00,temperature,25.0,2023-02-04 07:21:42+00:00,humidity,67.0,,,,
68,2023-02-04T07:24:21.589719+00:00,temperature,25.0,2023-02-04 07:24:22+00:00,humidity,61.0,,,,
69,2023-02-04T07:27:02.184801+00:00,temperature,25.0,2023-02-04 07:27:02+00:00,humidity,64.0,,,,
70,2023-02-04T07:29:42.283684+00:00,temperature,25.0,2023-02-04 07:29:42+00:00,humidity,61.0,,,,
71,2023-02-04T07:32:21.515493+00:00,temperature,25.0,2023-02-04 07:32:22+00:00,humidity,60.0,,,,
72,2023-02-04T07:35:03.148889+00:00,temperature,25.0,2023-02-04 07:35:03+00:00,humidity,58.0,,,,
73,2023-02-04T07:37:43.079550+00:00,temperature,25.0,2023-02-04 07:37:43+00:00,humidity,59.0,,,,
74,2023-02-04T07:40:23.364289+00:00,temperature,25.0,2023-02-04 07:40:23+00:00,humidity,57.0,,,,
75,2023-02-04T07:43:02.859210+00:00,temperature,26.0,2023-02-04 07:43:03+00:00,humidity,56.0,,,,
76,2023-02-04T07:45:43.306056+00:00,temperature,26.0,2023-02-04 07:45:43+00:00,humidity,57.0,,,,
77,2023-02-04T07:48:23.445919+00:00,temperature,26.0,2023-02-04 07:48:23+00:00,humidity,57.0,,,,
78,2023-02-04T07:51:03.243819+00:00,temperature,26.0,2023-02-04 07:51:03+00:00,humidity,56.0,,,,
79,2023-02-04T07:53:43.378445+00:00,temperature,26.0,2023-02-04 07:53:43+00:00,humidity,51.0,,,,
80,2023-02-04T07:56:23.019477+00:00,temperature,26.0,2023-02-04 07:56:23+00:00,humidity,50.0,,,,
81,2023-02-04T07:59:04.009367+00:00,temperature,26.0,2023-02-04 07:59:04+00:00,humidity,46.0,,,,
82,2023-02-04T08:01:44.108394+00:00,temperature,27.0,2023-02-04 08:01:44+00:00,humidity,47.0,,,,
83,2023-02-04T08:04:23.877004+00:00,temperature,27.0,2023-02-04 08:04:24+00:00,humidity,47.0,,,,
84,2023-02-04T08:07:04.487570+00:00,temperature,27.0,2023-02-04 08:07:04+00:00,humidity,49.0,,,,
85,2023-02-04T08:09:43.954923+00:00,temperature,27.0,2023-02-04 08:09:44+00:00,humidity,46.0,,,,
86,2023-02-04T08:12:24.044061+00:00,temperature,28.0,2023-02-04 08:12:24+00:00,humidity,48.0,,,,
87,2023-02-04T08:15:04.963884+00:00,temperature,28.0,2023-02-04 08:15:05+00:00,humidity,49.0,,,,
88,2023-02-04T08:17:45.055346+00:00,temperature,28.0,2023-02-04 08:17:45+00:00,humidity,52.0,,,,
89,2023-02-04T08:20:24.878631+00:00,temperature,29.0,2023-02-04 08:20:25+00:00,humidity,50.0,,,,
90,2023-02-04T08:23:06.123012+00:00,temperature,29.0,2023-02-04 08:23:06+00:00,humidity,43.0,,,,
91,2023-02-04T08:25:45.588744+00:00,temperature,29.0,2023-02-04 08:25:46+00:00,humidity,40.0,,,,
92,2023-02-04T08:28:25.307282+00:00,temperature,29.0,2023-02-04 08:28:25+00:00,humidity,41.0,,,,
93,2023-02-04T08:31:05.989399+00:00,temperature,29.0,2023-02-04 08:31:06+00:00,humidity,43.0,,,,
94,2023-02-04T08:33:45.168893+00:00,temperature,29.0,2023-02-04 08:33:45+00:00,humidity,41.0,,,,
95,2023-02-04T08:36:26.336649+00:00,temperature,29.0,2023-02-04 08:36:26+00:00,humidity,41.0,,,,
96,2023-02-04T08:39:05.870740+00:00,temperature,29.0,2023-02-04 08:39:06+00:00,humidity,41.0,,,,
97,2023-02-04T08:41:46.375040+00:00,temperature,29.0,2023-02-04 08:41:46+00:00,humidity,40.0,,,,
98,2023-02-04T08:44:26.030085+00:00,temperature,30.0,2023-02-04 08:44:26+00:00,humidity,41.0,,,,
99,2023-02-04T08:47:06.444656+00:00,temperature,30.0,2023-02-04 08:47:06+00:00,humidity,39.0,,,,
100,2023-02-04T08:49:46.725969+00:00,temperature,29.0,2023-02-04 08:49:47+00:00,humidity,37.0,,,,
101,2023-02-04T08:52:27.131657+00:00,temperature,29.0,2023-02-04 08:52:27+00:00,humidity,38.0,,,,
102,2023-02-04T08:55:06.621757+00:00,temperature,29.0,2023-02-04 08:55:07+00:00,humidity,37.0,,,,
103,2023-02-04T08:57:47.061391+00:00,temperature,29.0,2023-02-04 08:57:47+00:00,humidity,37.0,,,,
104,2023-02-04T09:00:27.664811+00:00,temperature,29.0,2023-02-04 09:00:28+00:00,humidity,37.0,,,,
105,2023-02-04T09:03:07.897771+00:00,temperature,29.0,2023-02-04 09:03:08+00:00,humidity,39.0,,,,
106,2023-02-04T09:05:47.416154+00:00,temperature,29.0,2023-02-04 09:05:47+00:00,humidity,38.0,,,,
107,2023-02-04T09:08:27.754276+00:00,temperature,29.0,2023-02-04 09:08:28+00:00,humidity,38.0,,,,
108,2023-02-04T09:11:08.218099+00:00,temperature,30.0,2023-02-04 09:11:08+00:00,humidity,37.0,,,,
109,2023-02-04T09:13:47.826177+00:00,temperature,30.0,2023-02-04 09:13:48+00:00,humidity,39.0,,,,
110,2023-02-04T09:16:28.196628+00:00,temperature,30.0,2023-02-04 09:16:28+00:00,humidity,37.0,,,,
111,2023-02-04T09:19:08.493929+00:00,temperature,30.0,2023-02-04 09:19:08+00:00,humidity,37.0,,,,
112,2023-02-04T09:21:48.993276+00:00,temperature,30.0,2023-02-04 09:21:49+00:00,humidity,37.0,,,,
113,2023-02-04T09:24:30.133679+00:00,temperature,30.0,2023-02-04 09:24:30+00:00,humidity,38.0,,,,
114,2023-02-04T09:27:08.944744+00:00,temperature,30.0,2023-02-04 09:27:09+00:00,humidity,37.0,,,,
115,2023-02-04T09:29:48.945927+00:00,temperature,31.0,2023-02-04 09:29:49+00:00,humidity,37.0,,,,
116,2023-02-04T09:32:28.941417+00:00,temperature,31.0,2023-02-04 09:32:29+00:00,humidity,37.0,,,,
117,2023-02-04T09:35:08.988077+00:00,temperature,31.0,2023-02-04 09:35:09+00:00,humidity,36.0,,,,
118,2023-02-04T09:37:49.391774+00:00,temperature,31.0,2023-02-04 09:37:49+00:00,humidity,36.0,,,,
119,2023-02-04T09:40:34.891981+00:00,temperature,31.0,2023-02-04 09:40:35+00:00,humidity,36.0,,,,
120,2023-02-04T09:43:09.340214+00:00,temperature,32.0,2023-02-04 09:43:09+00:00,humidity,36.0,,,,
121,2023-02-04T09:45:49.785300+00:00,temperature,32.0,2023-02-04 09:45:50+00:00,humidity,35.0,,,,
122,2023-02-04T09:48:30.379557+00:00,temperature,32.0,2023-02-04 09:48:30+00:00,humidity,36.0,,,,
123,2023-02-04T09:51:10.074445+00:00,temperature,32.0,2023-02-04 09:51:10+00:00,humidity,34.0,,,,
124,2023-02-04T09:53:49.989451+00:00,temperature,31.0,2023-02-04 09:53:50+00:00,humidity,34.0,,,,
125,2023-02-04T09:56:30.563776+00:00,temperature,30.0,2023-02-04 09:56:31+00:00,humidity,34.0,,,,
126,2023-02-04T09:59:10.947994+00:00,temperature,30.0,2023-02-04 09:59:11+00:00,humidity,35.0,,,,
127,2023-02-04T10:01:50.434889+00:00,temperature,30.0,2023-02-04 10:01:50+00:00,humidity,36.0,,,,
128,2023-02-04T10:04:30.429665+00:00,temperature,30.0,2023-02-04 10:04:30+00:00,humidity,35.0,,,,
129,2023-02-04T10:07:11.114000+00:00,temperature,30.0,2023-02-04 10:07:11+00:00,humidity,34.0,,,,
130,2023-02-04T10:09:50.977265+00:00,temperature,30.0,2023-02-04 10:09:51+00:00,humidity,35.0,,,,
131,2023-02-04T10:12:31.209897+00:00,temperature,30.0,2023-02-04 10:12:31+00:00,humidity,34.0,,,,
132,2023-02-04T10:15:11.455279+00:00,temperature,31.0,2023-02-04 10:15:11+00:00,humidity,34.0,,,,
133,2023-02-04T10:17:51.690473+00:00,temperature,31.0,2023-02-04 10:17:52+00:00,humidity,35.0,,,,
134,2023-02-04T10:20:31.368036+00:00,temperature,32.0,2023-02-04 10:20:31+00:00,humidity,35.0,,,,
135,2023-02-04T10:23:11.706796+00:00,temperature,33.0,2023-02-04 10:23:12+00:00,humidity,36.0,,,,
136,2023-02-04T10:25:52.219949+00:00,temperature,33.0,2023-02-04 10:25:52+00:00,humidity,34.0,,,,
137,2023-02-04T10:28:31.730705+00:00,temperature,33.0,2023-02-04 10:28:32+00:00,humidity,33.0,,,,
138,2023-02-04T10:31:12.272511+00:00,temperature,34.0,2023-02-04 10:31:12+00:00,humidity,33.0,,,,
139,2023-02-04T10:33:52.825356+00:00,temperature,34.0,2023-02-04 10:33:53+00:00,humidity,33.0,,,,
140,2023-02-04T10:36:33.173720+00:00,temperature,34.0,2023-02-04 10:36:33+00:00,humidity,33.0,,,,
141,2023-02-04T10:39:12.552341+00:00,temperature,35.0,2023-02-04 10:39:13+00:00,humidity,32.0,,,,
142,2023-02-04T10:41:53.061425+00:00,temperature,35.0,2023-02-04 10:41:53+00:00,humidity,32.0,,,,
143,2023-02-04T10:44:33.269200+00:00,temperature,34.0,2023-02-04 10:44:33+00:00,humidity,33.0,,,,
144,2023-02-04T10:47:13.029468+00:00,temperature,34.0,2023-02-04 10:47:13+00:00,humidity,32.0,,,,
145,2023-02-04T10:49:53.008465+00:00,temperature,34.0,2023-02-04 10:49:53+00:00,humidity,33.0,,,,
146,2023-02-04T10:52:33.765386+00:00,temperature,34.0,2023-02-04 10:52:34+00:00,humidity,32.0,,,,
147,2023-02-04T10:55:14.130912+00:00,temperature,34.0,2023-02-04 10:55:14+00:00,humidity,31.0,,,,
148,2023-02-04T10:57:54.023530+00:00,temperature,34.0,2023-02-04 10:57:54+00:00,humidity,31.0,,,,
149,2023-02-04T11:00:34.359650+00:00,temperature,34.0,2023-02-04 11:00:34+00:00,humidity,31.0,,,,
150,2023-02-04T11:03:14.268840+00:00,temperature,34.0,2023-02-04 11:03:14+00:00,humidity,31.0,,,,
151,2023-02-04T11:05:54.317885+00:00,temperature,34.0,2023-02-04 11:05:54+00:00,humidity,31.0,,,,
152,2023-02-04T11:08:34.140997+00:00,temperature,34.0,2023-02-04 11:08:34+00:00,humidity,30.0,,,,
153,2023-02-04T11:11:14.744912+00:00,temperature,33.0,2023-02-04 11:11:15+00:00,humidity,32.0,,,,
154,2023-02-04T11:13:55.030523+00:00,temperature,33.0,2023-02-04 11:13:55+00:00,humidity,32.0,,,,
155,2023-02-04T11:16:34.660883+00:00,temperature,33.0,2023-02-04 11:16:35+00:00,humidity,33.0,,,,
156,2023-02-04T11:19:15.043498+00:00,temperature,32.0,2023-02-04 11:19:15+00:00,humidity,32.0,,,,
157,2023-02-04T11:21:55.620130+00:00,temperature,32.0,2023-02-04 11:21:56+00:00,humidity,33.0,,,,
158,2023-02-04T11:24:35.078299+00:00,temperature,32.0,2023-02-04 11:24:35+00:00,humidity,34.0,,,,
159,2023-02-04T11:27:15.421358+00:00,temperature,32.0,2023-02-04 11:27:15+00:00,humidity,32.0,,,,
160,2023-02-04T11:29:55.601803+00:00,temperature,32.0,2023-02-04 11:29:56+00:00,humidity,32.0,,,,
161,2023-02-04T11:32:35.900304+00:00,temperature,32.0,2023-02-04 11:32:36+00:00,humidity,32.0,,,,
162,2023-02-04T11:35:15.286870+00:00,temperature,32.0,2023-02-04 11:35:15+00:00,humidity,33.0,,,,
163,2023-02-04T11:37:55.935120+00:00,temperature,33.0,2023-02-04 11:37:56+00:00,humidity,34.0,,,,
164,2023-02-04T11:40:36.465765+00:00,temperature,33.0,2023-02-04 11:40:36+00:00,humidity,34.0,,,,
165,2023-02-04T11:43:16.416628+00:00,temperature,34.0,2023-02-04 11:43:16+00:00,humidity,32.0,,,,
166,2023-02-04T11:45:56.286993+00:00,temperature,34.0,2023-02-04 11:45:56+00:00,humidity,30.0,,,,
167,2023-02-04T11:48:36.897215+00:00,temperature,34.0,2023-02-04 11:48:37+00:00,humidity,31.0,,,,
168,2023-02-04T11:51:16.500510+00:00,temperature,34.0,2023-02-04 11:51:17+00:00,humidity,32.0,,,,
169,2023-02-04T11:53:56.786800+00:00,temperature,34.0,2023-02-04 11:53:57+00:00,humidity,31.0,,,,
170,2023-02-04T11:56:37.074500+00:00,temperature,34.0,2023-02-04 11:56:37+00:00,humidity,31.0,,,,
171,2023-02-04T11:59:17.340853+00:00,temperature,33.0,2023-02-04 11:59:17+00:00,humidity,31.0,,,,
172,2023-02-04T12:01:57.149103+00:00,temperature,33.0,2023-02-04 12:01:57+00:00,humidity,32.0,,,,
173,2023-02-04T12:04:37.279298+00:00,temperature,33.0,2023-02-04 12:04:37+00:00,humidity,33.0,,,,
174,2023-02-04T12:07:17.627367+00:00,temperature,34.0,2023-02-04 12:07:18+00:00,humidity,33.0,,,,
175,2023-02-04T12:09:57.616438+00:00,temperature,34.0,2023-02-04 12:09:58+00:00,humidity,32.0,,,,
176,2023-02-04T12:12:37.618465+00:00,temperature,34.0,2023-02-04 12:12:38+00:00,humidity,32.0,,,,
177,2023-02-04T12:15:17.657401+00:00,temperature,34.0,2023-02-04 12:15:18+00:00,humidity,33.0,,,,
178,2023-02-04T12:17:58.631550+00:00,temperature,34.0,2023-02-04 12:17:59+00:00,humidity,32.0,,,,
179,2023-02-04T12:20:38.370112+00:00,temperature,34.0,2023-02-04 12:20:38+00:00,humidity,31.0,,,,
180,2023-02-04T12:23:17.604887+00:00,temperature,34.0,2023-02-04 12:23:18+00:00,humidity,31.0,,,,
181,2023-02-04T12:25:58.866740+00:00,temperature,35.0,2023-02-04 12:25:59+00:00,humidity,31.0,,,,
182,2023-02-04T12:28:38.641817+00:00,temperature,36.0,2023-02-04 12:28:39+00:00,humidity,30.0,,,,
183,2023-02-04T12:31:18.502090+00:00,temperature,36.0,2023-02-04 12:31:19+00:00,humidity,30.0,,,,
184,2023-02-04T12:33:59.192096+00:00,temperature,36.0,2023-02-04 12:33:59+00:00,humidity,30.0,,,,
185,2023-02-04T12:36:39.475290+00:00,temperature,34.0,2023-02-04 12:36:39+00:00,humidity,31.0,,,,
186,2023-02-04T12:39:18.911474+00:00,temperature,33.0,2023-02-04 12:39:19+00:00,humidity,32.0,,,,
187,2023-02-04T12:41:59.679689+00:00,temperature,33.0,2023-02-04 12:42:00+00:00,humidity,30.0,,,,
188,2023-02-04T12:44:39.767540+00:00,temperature,33.0,2023-02-04 12:44:40+00:00,humidity,32.0,,,,
189,2023-02-04T12:47:19.459837+00:00,temperature,33.0,2023-02-04 12:47:19+00:00,humidity,32.0,,,,
190,2023-02-04T12:49:59.529195+00:00,temperature,34.0,2023-02-04 12:50:00+00:00,humidity,33.0,,,,
191,2023-02-04T12:52:39.788622+00:00,temperature,33.0,2023-02-04 12:52:40+00:00,humidity,33.0,,,,
192,2023-02-04T12:55:19.556636+00:00,temperature,33.0,2023-02-04 12:55:20+00:00,humidity,32.0,,,,
193,2023-02-04T12:58:00.255678+00:00,temperature,33.0,2023-02-04 12:58:00+00:00,humidity,31.0,,,,
194,2023-02-04T13:00:40.713991+00:00,temperature,33.0,2023-02-04 13:00:41+00:00,humidity,33.0,,,,
195,2023-02-04T13:03:23.673838+00:00,temperature,33.0,2023-02-04 13:03:24+00:00,humidity,32.0,,,,
196,2023-02-04T13:06:00.600535+00:00,temperature,32.0,2023-02-04 13:06:01+00:00,humidity,32.0,,,,
197,2023-02-04T13:08:40.728040+00:00,temperature,32.0,2023-02-04 13:08:41+00:00,humidity,33.0,,,,
198,2023-02-04T13:11:21.339848+00:00,temperature,32.0,2023-02-04 13:11:21+00:00,humidity,33.0,,,,
199,2023-02-04T13:14:01.188045+00:00,temperature,31.0,2023-02-04 13:14:01+00:00,humidity,33.0,P1,4.0,P2,3.0
200,2023-02-04T13:16:40.999546+00:00,temperature,31.0,2023-02-04 13:16:41+00:00,humidity,33.0,,,,
201,2023-02-04T13:19:21.083231+00:00,temperature,31.0,2023-02-04 13:19:21+00:00,humidity,33.0,,,,
202,2023-02-04T13:22:01.665172+00:00,temperature,31.0,2023-02-04 13:22:02+00:00,humidity,33.0,,,,
203,2023-02-04T13:24:41.460898+00:00,temperature,31.0,2023-02-04 13:24:41+00:00,humidity,33.0,,,,
204,2023-02-04T13:27:21.645155+00:00,temperature,31.0,2023-02-04 13:27:22+00:00,humidity,34.0,,,,
205,2023-02-04T13:30:02.178383+00:00,temperature,32.0,2023-02-04 13:30:02+00:00,humidity,33.0,,,,
206,2023-02-04T13:32:42.707984+00:00,temperature,32.0,2023-02-04 13:32:43+00:00,humidity,33.0,,,,
207,2023-02-04T13:35:22.018569+00:00,temperature,32.0,2023-02-04 13:35:22+00:00,humidity,33.0,,,,
208,2023-02-04T13:38:02.490679+00:00,temperature,33.0,2023-02-04 13:38:02+00:00,humidity,34.0,,,,
209,2023-02-04T13:40:42.350735+00:00,temperature,33.0,2023-02-04 13:40:42+00:00,humidity,34.0,,,,
210,2023-02-04T13:43:22.486676+00:00,temperature,34.0,2023-02-04 13:43:22+00:00,humidity,33.0,,,,
211,2023-02-04T13:46:03.003137+00:00,temperature,34.0,2023-02-04 13:46:03+00:00,humidity,33.0,,,,
212,2023-02-04T13:48:42.421577+00:00,temperature,35.0,2023-02-04 13:48:42+00:00,humidity,33.0,,,,
213,2023-02-04T13:51:22.983219+00:00,temperature,35.0,2023-02-04 13:51:23+00:00,humidity,33.0,,,,
214,2023-02-04T13:54:03.006751+00:00,temperature,35.0,2023-02-04 13:54:03+00:00,humidity,33.0,,,,
215,2023-02-04T13:56:43.732878+00:00,temperature,34.0,2023-02-04 13:56:44+00:00,humidity,34.0,,,,
216,2023-02-04T13:59:23.394099+00:00,temperature,34.0,2023-02-04 13:59:23+00:00,humidity,33.0,,,,
217,2023-02-04T14:02:03.679488+00:00,temperature,33.0,2023-02-04 14:02:04+00:00,humidity,34.0,,,,
218,2023-02-04T14:04:43.800159+00:00,temperature,32.0,2023-02-04 14:04:44+00:00,humidity,35.0,,,,
219,2023-02-04T14:07:24.574985+00:00,temperature,31.0,2023-02-04 14:07:25+00:00,humidity,35.0,,,,
220,2023-02-04T14:10:04.022403+00:00,temperature,31.0,2023-02-04 14:10:04+00:00,humidity,35.0,,,,
221,2023-02-04T14:12:44.314592+00:00,temperature,32.0,2023-02-04 14:12:44+00:00,humidity,34.0,,,,
222,2023-02-04T14:15:24.632178+00:00,temperature,33.0,2023-02-04 14:15:25+00:00,humidity,35.0,,,,
223,2023-02-04T14:18:04.568473+00:00,temperature,34.0,2023-02-04 14:18:05+00:00,humidity,34.0,,,,
224,2023-02-04T14:20:44.743091+00:00,temperature,35.0,2023-02-04 14:20:45+00:00,humidity,33.0,,,,
225,2023-02-04T14:23:24.925120+00:00,temperature,36.0,2023-02-04 14:23:25+00:00,humidity,33.0,,,,
226,2023-02-04T14:26:05.221348+00:00,temperature,36.0,2023-02-04 14:26:05+00:00,humidity,33.0,,,,
227,2023-02-04T14:28:45.119179+00:00,temperature,36.0,2023-02-04 14:28:45+00:00,humidity,33.0,,,,
228,2023-02-04T14:31:25.364170+00:00,temperature,35.0,2023-02-04 14:31:25+00:00,humidity,33.0,,,,
229,2023-02-04T14:34:05.744802+00:00,temperature,34.0,2023-02-04 14:34:06+00:00,humidity,34.0,,,,
230,2023-02-04T14:36:45.294207+00:00,temperature,33.0,2023-02-04 14:36:45+00:00,humidity,34.0,,,,
231,2023-02-04T14:39:25.668368+00:00,temperature,32.0,2023-02-04 14:39:26+00:00,humidity,34.0,,,,
232,2023-02-04T14:42:06.016296+00:00,temperature,31.0,2023-02-04 14:42:06+00:00,humidity,35.0,,,,
233,2023-02-04T14:44:46.114260+00:00,temperature,31.0,2023-02-04 14:44:46+00:00,humidity,35.0,,,,
234,2023-02-04T14:47:26.297869+00:00,temperature,31.0,2023-02-04 14:47:26+00:00,humidity,35.0,,,,
235,2023-02-04T14:50:06.466148+00:00,temperature,31.0,2023-02-04 14:50:06+00:00,humidity,35.0,,,,
