typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
8842,2023-02-08T06:37:11.697018+00:00,P2,7,2023-02-08 06:37:12+00:00
8844,2023-02-08T06:39:51.933672+00:00,P2,11,2023-02-08 06:39:52+00:00
8848,2023-02-08T06:42:32.989562+00:00,P2,10,2023-02-08 06:42:33+00:00
8854,2023-02-08T06:45:12.744987+00:00,P2,11,2023-02-08 06:45:13+00:00
8856,2023-02-08T06:47:52.956602+00:00,P2,11,2023-02-08 06:47:53+00:00
8860,2023-02-08T06:50:33.165628+00:00,P2,13,2023-02-08 06:50:33+00:00
8866,2023-02-08T06:53:12.571472+00:00,P2,7,2023-02-08 06:53:13+00:00
8868,2023-02-08T06:55:53.162554+00:00,P2,9,2023-02-08 06:55:53+00:00
8872,2023-02-08T06:58:33.547122+00:00,P2,13,2023-02-08 06:58:34+00:00
8878,2023-02-08T07:01:13.356643+00:00,P2,10,2023-02-08 07:01:13+00:00
8880,2023-02-08T07:03:53.584934+00:00,P2,10,2023-02-08 07:03:54+00:00
8884,2023-02-08T07:06:33.974087+00:00,P2,11,2023-02-08 07:06:34+00:00
8890,2023-02-08T07:09:13.564692+00:00,P2,12,2023-02-08 07:09:14+00:00
8894,2023-02-08T07:11:53.762723+00:00,P2,13,2023-02-08 07:11:54+00:00
8898,2023-02-08T07:14:34.408980+00:00,P2,15,2023-02-08 07:14:34+00:00
8900,2023-02-08T07:17:14.700548+00:00,P2,14,2023-02-08 07:17:15+00:00
8904,2023-02-08T07:19:54.169217+00:00,P2,9,2023-02-08 07:19:54+00:00
8908,2023-02-08T07:22:34.071001+00:00,P2,11,2023-02-08 07:22:34+00:00
8914,2023-02-08T07:25:15.100637+00:00,P2,9,2023-02-08 07:25:15+00:00
8916,2023-02-08T07:27:55.440571+00:00,P2,10,2023-02-08 07:27:55+00:00
8920,2023-02-08T07:30:35.198459+00:00,P2,11,2023-02-08 07:30:35+00:00
8926,2023-02-08T07:33:15.350520+00:00,P2,16,2023-02-08 07:33:15+00:00
8928,2023-02-08T07:35:55.639106+00:00,P2,15,2023-02-08 07:35:56+00:00
8934,2023-02-08T07:38:35.726649+00:00,P2,9,2023-02-08 07:38:36+00:00
8938,2023-02-08T07:41:15.796777+00:00,P2,10,2023-02-08 07:41:16+00:00
8942,2023-02-08T07:43:55.887467+00:00,P2,12,2023-02-08 07:43:56+00:00
8944,2023-02-08T07:46:36.684313+00:00,P2,7,2023-02-08 07:46:37+00:00
8950,2023-02-08T07:49:15.876221+00:00,P2,6,2023-02-08 07:49:16+00:00
8954,2023-02-08T07:51:56.698312+00:00,P2,7,2023-02-08 07:51:57+00:00
8956,2023-02-08T07:54:36.830863+00:00,P2,6,2023-02-08 07:54:37+00:00
8960,2023-02-08T07:57:16.540334+00:00,P2,7,2023-02-08 07:57:17+00:00
8966,2023-02-08T07:59:57.116181+00:00,P2,6,2023-02-08 07:59:57+00:00
8970,2023-02-08T08:02:37.047737+00:00,P2,4,2023-02-08 08:02:37+00:00
8972,2023-02-08T08:05:17.370162+00:00,P2,7,2023-02-08 08:05:17+00:00
8976,2023-02-08T08:07:56.916308+00:00,P2,6,2023-02-08 08:07:57+00:00
8980,2023-02-08T08:10:37.489219+00:00,P2,7,2023-02-08 08:10:37+00:00
8984,2023-02-08T08:13:17.711104+00:00,P2,9,2023-02-08 08:13:18+00:00
8990,2023-02-08T08:15:57.799792+00:00,P2,6,2023-02-08 08:15:58+00:00
8992,2023-02-08T08:18:37.815398+00:00,P2,5,2023-02-08 08:18:38+00:00
8996,2023-02-08T08:21:17.867121+00:00,P2,5,2023-02-08 08:21:18+00:00
9000,2023-02-08T08:23:58.054303+00:00,P2,6,2023-02-08 08:23:58+00:00
9004,2023-02-08T08:26:38.505374+00:00,P2,5,2023-02-08 08:26:39+00:00
9008,2023-02-08T08:29:18.857806+00:00,P2,6,2023-02-08 08:29:19+00:00
9012,2023-02-08T08:31:58.779644+00:00,P2,5,2023-02-08 08:31:59+00:00
9018,2023-02-08T08:34:38.830037+00:00,P2,7,2023-02-08 08:34:39+00:00
9022,2023-02-08T08:37:19.206403+00:00,P2,5,2023-02-08 08:37:19+00:00
9024,2023-02-08T08:39:58.476817+00:00,P2,5,2023-02-08 08:39:58+00:00
9028,2023-02-08T08:42:39.574084+00:00,P2,6,2023-02-08 08:42:40+00:00
9032,2023-02-08T08:45:19.211389+00:00,P2,4,2023-02-08 08:45:19+00:00
9038,2023-02-08T08:47:59.842354+00:00,P2,5,2023-02-08 08:48:00+00:00
9042,2023-02-08T08:50:39.490763+00:00,P2,7,2023-02-08 08:50:39+00:00
9044,2023-02-08T08:53:19.557043+00:00,P2,5,2023-02-08 08:53:20+00:00
9050,2023-02-08T08:55:59.812276+00:00,P2,4,2023-02-08 08:56:00+00:00
9052,2023-02-08T08:58:39.839013+00:00,P2,4,2023-02-08 08:58:40+00:00
9056,2023-02-08T09:01:20.187025+00:00,P2,5,2023-02-08 09:01:20+00:00
9060,2023-02-08T09:04:00.759966+00:00,P2,4,2023-02-08 09:04:01+00:00
9066,2023-02-08T09:06:40.496568+00:00,P2,6,2023-02-08 09:06:40+00:00
9068,2023-02-08T09:09:21.124404+00:00,P2,6,2023-02-08 09:09:21+00:00
9072,2023-02-08T09:12:00.965014+00:00,P2,8,2023-02-08 09:12:01+00:00
9076,2023-02-08T09:14:41.384510+00:00,P2,6,2023-02-08 09:14:41+00:00
9080,2023-02-08T09:17:20.868860+00:00,P2,6,2023-02-08 09:17:21+00:00
9084,2023-02-08T09:20:00.868151+00:00,P2,10,2023-02-08 09:20:01+00:00
9090,2023-02-08T09:22:41.618799+00:00,P2,5,2023-02-08 09:22:42+00:00
9094,2023-02-08T09:25:24.786483+00:00,P2,4,2023-02-08 09:25:25+00:00
9098,2023-02-08T09:28:01.556806+00:00,P2,6,2023-02-08 09:28:02+00:00
9102,2023-02-08T09:30:42.396483+00:00,P2,6,2023-02-08 09:30:42+00:00
9104,2023-02-08T09:33:22.645274+00:00,P2,7,2023-02-08 09:33:23+00:00
9108,2023-02-08T09:36:02.286751+00:00,P2,4,2023-02-08 09:36:02+00:00
9114,2023-02-08T09:38:42.428072+00:00,P2,5,2023-02-08 09:38:42+00:00
9116,2023-02-08T09:41:23.032222+00:00,P2,5,2023-02-08 09:41:23+00:00
9120,2023-02-08T09:44:02.289432+00:00,P2,6,2023-02-08 09:44:02+00:00
9126,2023-02-08T09:46:43.088179+00:00,P2,6,2023-02-08 09:46:43+00:00
9130,2023-02-08T09:49:23.125527+00:00,P2,6,2023-02-08 09:49:23+00:00
9132,2023-02-08T09:52:03.584049+00:00,P2,6,2023-02-08 09:52:04+00:00
9138,2023-02-08T09:54:43.085661+00:00,P2,6,2023-02-08 09:54:43+00:00
9142,2023-02-08T09:57:22.835948+00:00,P2,5,2023-02-08 09:57:23+00:00
9144,2023-02-08T10:00:03.987051+00:00,P2,5,2023-02-08 10:00:04+00:00
9148,2023-02-08T10:02:43.717776+00:00,P2,5,2023-02-08 10:02:44+00:00
9154,2023-02-08T10:05:25.724602+00:00,P2,6,2023-02-08 10:05:26+00:00
9158,2023-02-08T10:08:04.415707+00:00,P2,8,2023-02-08 10:08:04+00:00
9160,2023-02-08T10:10:43.686901+00:00,P2,5,2023-02-08 10:10:44+00:00
9164,2023-02-08T10:13:24.038031+00:00,P2,7,2023-02-08 10:13:24+00:00
9170,2023-02-08T10:16:04.659250+00:00,P2,6,2023-02-08 10:16:05+00:00
9172,2023-02-08T10:18:44.930020+00:00,P2,6,2023-02-08 10:18:45+00:00
9178,2023-02-08T10:21:24.515102+00:00,P2,8,2023-02-08 10:21:25+00:00
9182,2023-02-08T10:24:04.822773+00:00,P2,6,2023-02-08 10:24:05+00:00
9184,2023-02-08T10:26:45.208733+00:00,P2,8,2023-02-08 10:26:45+00:00
9188,2023-02-08T10:29:24.991353+00:00,P2,7,2023-02-08 10:29:25+00:00
9194,2023-02-08T10:32:05.349298+00:00,P2,7,2023-02-08 10:32:05+00:00
9198,2023-02-08T10:34:44.957310+00:00,P2,7,2023-02-08 10:34:45+00:00
9200,2023-02-08T10:37:25.884170+00:00,P2,7,2023-02-08 10:37:26+00:00
9204,2023-02-08T10:40:05.451750+00:00,P2,7,2023-02-08 10:40:05+00:00
9210,2023-02-08T10:42:45.593383+00:00,P2,6,2023-02-08 10:42:46+00:00
9212,2023-02-08T10:45:26.056384+00:00,P2,6,2023-02-08 10:45:26+00:00
9216,2023-02-08T10:48:05.974493+00:00,P2,6,2023-02-08 10:48:06+00:00
9222,2023-02-08T10:50:45.984728+00:00,P2,6,2023-02-08 10:50:46+00:00
9224,2023-02-08T10:53:26.653767+00:00,P2,6,2023-02-08 10:53:27+00:00
9228,2023-02-08T10:56:06.055872+00:00,P2,7,2023-02-08 10:56:06+00:00
9232,2023-02-08T10:58:46.518884+00:00,P2,5,2023-02-08 10:58:47+00:00
9238,2023-02-08T11:01:26.842187+00:00,P2,7,2023-02-08 11:01:27+00:00
9242,2023-02-08T11:04:07.364036+00:00,P2,7,2023-02-08 11:04:07+00:00
9244,2023-02-08T11:06:46.830938+00:00,P2,9,2023-02-08 11:06:47+00:00
9248,2023-02-08T11:09:27.472863+00:00,P2,7,2023-02-08 11:09:27+00:00
9252,2023-02-08T11:12:07.347724+00:00,P2,6,2023-02-08 11:12:07+00:00
9256,2023-02-08T11:14:47.031379+00:00,P2,9,2023-02-08 11:14:47+00:00
9260,2023-02-08T11:17:27.243319+00:00,P2,8,2023-02-08 11:17:27+00:00
9264,2023-02-08T11:20:07.870891+00:00,P2,8,2023-02-08 11:20:08+00:00
9268,2023-02-08T11:22:48.005446+00:00,P2,7,2023-02-08 11:22:48+00:00
9272,2023-02-08T11:25:28.710414+00:00,P2,7,2023-02-08 11:25:29+00:00
9276,2023-02-08T11:28:08.047312+00:00,P2,7,2023-02-08 11:28:08+00:00
9280,2023-02-08T11:30:48.945591+00:00,P2,10,2023-02-08 11:30:49+00:00
9286,2023-02-08T11:33:29.141213+00:00,P2,8,2023-02-08 11:33:29+00:00
9290,2023-02-08T11:36:08.796750+00:00,P2,9,2023-02-08 11:36:09+00:00
9292,2023-02-08T11:38:48.959380+00:00,P2,13,2023-02-08 11:38:49+00:00
9298,2023-02-08T11:41:29.359235+00:00,P2,11,2023-02-08 11:41:29+00:00
9300,2023-02-08T11:44:08.999839+00:00,P2,8,2023-02-08 11:44:09+00:00
9304,2023-02-08T11:46:49.290274+00:00,P2,9,2023-02-08 11:46:49+00:00
9310,2023-02-08T11:49:29.385448+00:00,P2,8,2023-02-08 11:49:29+00:00
9312,2023-02-08T11:52:09.728427+00:00,P2,8,2023-02-08 11:52:10+00:00
9318,2023-02-08T11:54:49.388483+00:00,P2,6,2023-02-08 11:54:49+00:00
9322,2023-02-08T11:57:29.921506+00:00,P2,10,2023-02-08 11:57:30+00:00
9324,2023-02-08T12:00:10.737127+00:00,P2,8,2023-02-08 12:00:11+00:00
9328,2023-02-08T12:02:50.193307+00:00,P2,8,2023-02-08 12:02:50+00:00
9332,2023-02-08T12:05:30.547204+00:00,P2,7,2023-02-08 12:05:31+00:00
9336,2023-02-08T12:08:10.587070+00:00,P2,7,2023-02-08 12:08:11+00:00
9342,2023-02-08T12:10:51.043586+00:00,P2,7,2023-02-08 12:10:51+00:00
9344,2023-02-08T12:13:30.744238+00:00,P2,8,2023-02-08 12:13:31+00:00
9350,2023-02-08T12:16:10.955547+00:00,P2,11,2023-02-08 12:16:11+00:00
9354,2023-02-08T12:18:51.472775+00:00,P2,8,2023-02-08 12:18:51+00:00
9356,2023-02-08T12:21:31.329626+00:00,P2,12,2023-02-08 12:21:31+00:00
9360,2023-02-08T12:24:11.529338+00:00,P2,13,2023-02-08 12:24:12+00:00
9366,2023-02-08T12:26:51.545539+00:00,P2,6,2023-02-08 12:26:52+00:00
9370,2023-02-08T12:29:32.052720+00:00,P2,6,2023-02-08 12:29:32+00:00
9374,2023-02-08T12:32:11.539488+00:00,P2,8,2023-02-08 12:32:12+00:00
9378,2023-02-08T12:34:52.029452+00:00,P2,8,2023-02-08 12:34:52+00:00
9382,2023-02-08T12:37:32.487275+00:00,P2,10,2023-02-08 12:37:32+00:00
9384,2023-02-08T12:40:12.046017+00:00,P2,12,2023-02-08 12:40:12+00:00
9390,2023-02-08T12:42:52.284979+00:00,P2,8,2023-02-08 12:42:52+00:00
9392,2023-02-08T12:45:32.029836+00:00,P2,8,2023-02-08 12:45:32+00:00
9396,2023-02-08T12:48:12.876279+00:00,P2,8,2023-02-08 12:48:13+00:00
9402,2023-02-08T12:50:52.583609+00:00,P2,7,2023-02-08 12:50:53+00:00
9406,2023-02-08T12:53:33.746288+00:00,P2,9,2023-02-08 12:53:34+00:00
9408,2023-02-08T12:56:12.426141+00:00,P2,9,2023-02-08 12:56:12+00:00
9414,2023-02-08T12:58:53.039117+00:00,P2,9,2023-02-08 12:58:53+00:00
9416,2023-02-08T13:01:33.486620+00:00,P2,10,2023-02-08 13:01:33+00:00
9422,2023-02-08T13:04:13.334327+00:00,P2,9,2023-02-08 13:04:13+00:00
9424,2023-02-08T13:06:54.148666+00:00,P2,9,2023-02-08 13:06:54+00:00
9430,2023-02-08T13:09:41.669924+00:00,P2,8,2023-02-08 13:09:42+00:00
9434,2023-02-08T13:12:13.657589+00:00,P2,8,2023-02-08 13:12:14+00:00
9438,2023-02-08T13:14:54.379823+00:00,P2,9,2023-02-08 13:14:54+00:00
9442,2023-02-08T13:17:33.891040+00:00,P2,9,2023-02-08 13:17:34+00:00
9444,2023-02-08T13:20:13.723980+00:00,P2,10,2023-02-08 13:20:14+00:00
9450,2023-02-08T13:22:54.718232+00:00,P2,9,2023-02-08 13:22:55+00:00
9452,2023-02-08T13:25:35.083500+00:00,P2,7,2023-02-08 13:25:35+00:00
9458,2023-02-08T13:28:14.597196+00:00,P2,7,2023-02-08 13:28:15+00:00
9460,2023-02-08T13:30:55.158346+00:00,P2,8,2023-02-08 13:30:55+00:00
9464,2023-02-08T13:33:35.253944+00:00,P2,8,2023-02-08 13:33:35+00:00
9468,2023-02-08T13:36:15.137160+00:00,P2,7,2023-02-08 13:36:15+00:00
9474,2023-02-08T13:38:55.198626+00:00,P2,7,2023-02-08 13:38:55+00:00
9478,2023-02-08T13:41:35.556028+00:00,P2,8,2023-02-08 13:41:36+00:00
9480,2023-02-08T13:44:15.948415+00:00,P2,6,2023-02-08 13:44:16+00:00
9484,2023-02-08T13:46:55.219863+00:00,P2,8,2023-02-08 13:46:55+00:00
9488,2023-02-08T13:49:35.773663+00:00,P2,10,2023-02-08 13:49:36+00:00
9492,2023-02-08T13:52:16.531355+00:00,P2,7,2023-02-08 13:52:17+00:00
9496,2023-02-08T13:54:55.541692+00:00,P2,7,2023-02-08 13:54:56+00:00
9502,2023-02-08T13:57:36.325007+00:00,P2,8,2023-02-08 13:57:36+00:00
9504,2023-02-08T14:00:17.135320+00:00,P2,8,2023-02-08 14:00:17+00:00
9510,2023-02-08T14:02:57.040568+00:00,P2,6,2023-02-08 14:02:57+00:00
9514,2023-02-08T14:05:36.563809+00:00,P2,9,2023-02-08 14:05:37+00:00
9516,2023-02-08T14:08:16.499663+00:00,P2,6,2023-02-08 14:08:16+00:00
9520,2023-02-08T14:10:57.478205+00:00,P2,6,2023-02-08 14:10:57+00:00
9526,2023-02-08T14:13:37.394992+00:00,P2,7,2023-02-08 14:13:37+00:00
9530,2023-02-08T14:16:18.015375+00:00,P2,8,2023-02-08 14:16:18+00:00
9532,2023-02-08T14:18:57.529322+00:00,P2,8,2023-02-08 14:18:58+00:00
9536,2023-02-08T14:21:38.350441+00:00,P2,8,2023-02-08 14:21:38+00:00
9542,2023-02-08T14:24:17.820961+00:00,P2,6,2023-02-08 14:24:18+00:00
9544,2023-02-08T14:26:58.316844+00:00,P2,7,2023-02-08 14:26:58+00:00
9550,2023-02-08T14:29:37.982754+00:00,P2,7,2023-02-08 14:29:38+00:00
9554,2023-02-08T14:32:17.544950+00:00,P2,7,2023-02-08 14:32:18+00:00
9556,2023-02-08T14:34:58.694070+00:00,P2,7,2023-02-08 14:34:59+00:00
9562,2023-02-08T14:37:38.734747+00:00,P2,10,2023-02-08 14:37:39+00:00
9564,2023-02-08T14:40:19.081564+00:00,P2,6,2023-02-08 14:40:19+00:00
9570,2023-02-08T14:42:58.771019+00:00,P2,8,2023-02-08 14:42:59+00:00
9574,2023-02-08T14:45:39.281029+00:00,P2,7,2023-02-08 14:45:39+00:00
9576,2023-02-08T14:48:19.196796+00:00,P2,8,2023-02-08 14:48:19+00:00
9582,2023-02-08T14:50:59.376485+00:00,P2,7,2023-02-08 14:50:59+00:00
9584,2023-02-08T14:53:39.343466+00:00,P2,7,2023-02-08 14:53:39+00:00
9588,2023-02-08T14:56:19.246129+00:00,P2,7,2023-02-08 14:56:19+00:00
9594,2023-02-08T14:58:59.450611+00:00,P2,8,2023-02-08 14:58:59+00:00
9598,2023-02-08T15:01:41.365575+00:00,P2,7,2023-02-08 15:01:41+00:00
9602,2023-02-08T15:04:20.505740+00:00,P2,6,2023-02-08 15:04:21+00:00
9606,2023-02-08T15:07:00.555269+00:00,P2,8,2023-02-08 15:07:01+00:00
9610,2023-02-08T15:09:40.043452+00:00,P2,10,2023-02-08 15:09:40+00:00
9614,2023-02-08T15:12:20.669464+00:00,P2,8,2023-02-08 15:12:21+00:00
9616,2023-02-08T15:15:00.261507+00:00,P2,8,2023-02-08 15:15:00+00:00
9622,2023-02-08T15:17:40.855229+00:00,P2,8,2023-02-08 15:17:41+00:00
9626,2023-02-08T15:20:22.089548+00:00,P2,8,2023-02-08 15:20:22+00:00
9628,2023-02-08T15:23:01.156293+00:00,P2,7,2023-02-08 15:23:01+00:00
9632,2023-02-08T15:25:41.136275+00:00,P2,7,2023-02-08 15:25:41+00:00
9638,2023-02-08T15:28:21.329802+00:00,P2,7,2023-02-08 15:28:21+00:00
9642,2023-02-08T15:31:01.306169+00:00,P2,7,2023-02-08 15:31:01+00:00
9646,2023-02-08T15:33:41.217819+00:00,P2,7,2023-02-08 15:33:41+00:00
9648,2023-02-08T15:36:21.934030+00:00,P2,8,2023-02-08 15:36:22+00:00
9652,2023-02-08T15:39:02.198617+00:00,P2,6,2023-02-08 15:39:02+00:00
9656,2023-02-08T15:41:41.975088+00:00,P2,8,2023-02-08 15:41:42+00:00
9662,2023-02-08T15:44:22.560656+00:00,P2,6,2023-02-08 15:44:23+00:00
9664,2023-02-08T15:47:02.729039+00:00,P2,8,2023-02-08 15:47:03+00:00
9668,2023-02-08T15:49:42.695733+00:00,P2,9,2023-02-08 15:49:43+00:00
9674,2023-02-08T15:52:22.928546+00:00,P2,7,2023-02-08 15:52:23+00:00
9678,2023-02-08T15:55:02.790903+00:00,P2,7,2023-02-08 15:55:03+00:00
9680,2023-02-08T15:57:43.379209+00:00,P2,6,2023-02-08 15:57:43+00:00
9686,2023-02-08T16:00:23.133427+00:00,P2,9,2023-02-08 16:00:23+00:00
9690,2023-02-08T16:03:03.372174+00:00,P2,9,2023-02-08 16:03:03+00:00
9692,2023-02-08T16:05:43.514769+00:00,P2,8,2023-02-08 16:05:44+00:00
9696,2023-02-08T16:08:23.397924+00:00,P2,9,2023-02-08 16:08:23+00:00
9702,2023-02-08T16:11:04.003046+00:00,P2,9,2023-02-08 16:11:04+00:00
9704,2023-02-08T16:13:43.993864+00:00,P2,8,2023-02-08 16:13:44+00:00
9710,2023-02-08T16:16:23.411616+00:00,P2,7,2023-02-08 16:16:23+00:00
9712,2023-02-08T16:19:04.184065+00:00,P2,9,2023-02-08 16:19:04+00:00
9716,2023-02-08T16:21:44.502446+00:00,P2,8,2023-02-08 16:21:45+00:00
9722,2023-02-08T16:24:24.498221+00:00,P2,8,2023-02-08 16:24:24+00:00
9726,2023-02-08T16:27:04.898848+00:00,P2,10,2023-02-08 16:27:05+00:00
9728,2023-02-08T16:29:44.617746+00:00,P2,8,2023-02-08 16:29:45+00:00
9732,2023-02-08T16:32:25.201513+00:00,P2,10,2023-02-08 16:32:25+00:00
9736,2023-02-08T16:35:05.328163+00:00,P2,11,2023-02-08 16:35:05+00:00
9740,2023-02-08T16:37:45.290133+00:00,P2,11,2023-02-08 16:37:45+00:00
9746,2023-02-08T16:40:25.365958+00:00,P2,8,2023-02-08 16:40:25+00:00
9750,2023-02-08T16:43:06.545683+00:00,P2,11,2023-02-08 16:43:07+00:00
9754,2023-02-08T16:45:45.430479+00:00,P2,10,2023-02-08 16:45:45+00:00
9756,2023-02-08T16:48:25.714077+00:00,P2,10,2023-02-08 16:48:26+00:00
9762,2023-02-08T16:51:05.600718+00:00,P2,9,2023-02-08 16:51:06+00:00
9764,2023-02-08T16:53:46.797604+00:00,P2,9,2023-02-08 16:53:47+00:00
9770,2023-02-08T16:56:26.255566+00:00,P2,12,2023-02-08 16:56:26+00:00
9774,2023-02-08T16:59:06.263551+00:00,P2,10,2023-02-08 16:59:06+00:00
9778,2023-02-08T17:01:46.930303+00:00,P2,10,2023-02-08 17:01:47+00:00
9782,2023-02-08T17:04:26.824853+00:00,P2,11,2023-02-08 17:04:27+00:00
9784,2023-02-08T17:07:06.787599+00:00,P2,12,2023-02-08 17:07:07+00:00
9788,2023-02-08T17:09:47.120210+00:00,P2,12,2023-02-08 17:09:47+00:00
9792,2023-02-08T17:12:27.458179+00:00,P2,13,2023-02-08 17:12:27+00:00
9798,2023-02-08T17:15:06.811512+00:00,P2,12,2023-02-08 17:15:07+00:00
9800,2023-02-08T17:17:47.235690+00:00,P2,10,2023-02-08 17:17:47+00:00
9806,2023-02-08T17:20:27.198051+00:00,P2,10,2023-02-08 17:20:27+00:00
9808,2023-02-08T17:23:07.101747+00:00,P2,11,2023-02-08 17:23:07+00:00
9814,2023-02-08T17:25:47.779123+00:00,P2,10,2023-02-08 17:25:48+00:00
9818,2023-02-08T17:28:33.871881+00:00,P2,14,2023-02-08 17:28:34+00:00
9822,2023-02-08T17:31:08.488047+00:00,P2,9,2023-02-08 17:31:08+00:00
9824,2023-02-08T17:33:48.351994+00:00,P2,12,2023-02-08 17:33:48+00:00
9828,2023-02-08T17:36:28.673573+00:00,P2,15,2023-02-08 17:36:29+00:00
9834,2023-02-08T17:39:09.074402+00:00,P2,13,2023-02-08 17:39:09+00:00
9836,2023-02-08T17:41:48.837105+00:00,P2,11,2023-02-08 17:41:49+00:00
9840,2023-02-08T17:44:28.584258+00:00,P2,12,2023-02-08 17:44:29+00:00
9844,2023-02-08T17:47:09.193215+00:00,P2,10,2023-02-08 17:47:09+00:00
9848,2023-02-08T17:49:49.138693+00:00,P2,11,2023-02-08 17:49:49+00:00
9852,2023-02-08T17:52:28.824247+00:00,P2,10,2023-02-08 17:52:29+00:00
9858,2023-02-08T17:55:09.039389+00:00,P2,11,2023-02-08 17:55:09+00:00
9862,2023-02-08T17:57:49.440727+00:00,P2,11,2023-02-08 17:57:49+00:00
9864,2023-02-08T18:00:30.279200+00:00,P2,13,2023-02-08 18:00:30+00:00
9870,2023-02-08T18:03:10.191027+00:00,P2,11,2023-02-08 18:03:10+00:00
9874,2023-02-08T18:05:49.458509+00:00,P2,14,2023-02-08 18:05:49+00:00
9876,2023-02-08T18:08:30.761235+00:00,P2,16,2023-02-08 18:08:31+00:00
9880,2023-02-08T18:11:10.143039+00:00,P2,13,2023-02-08 18:11:10+00:00
9886,2023-02-08T18:13:50.116920+00:00,P2,12,2023-02-08 18:13:50+00:00
9890,2023-02-08T18:16:30.928153+00:00,P2,14,2023-02-08 18:16:31+00:00
9892,2023-02-08T18:19:11.060742+00:00,P2,13,2023-02-08 18:19:11+00:00
9898,2023-02-08T18:21:50.628002+00:00,P2,10,2023-02-08 18:21:51+00:00
9900,2023-02-08T18:24:30.533992+00:00,P2,12,2023-02-08 18:24:31+00:00
9904,2023-02-08T18:27:11.229406+00:00,P2,11,2023-02-08 18:27:11+00:00
9908,2023-02-08T18:29:51.154998+00:00,P2,12,2023-02-08 18:29:51+00:00
9912,2023-02-08T18:32:31.618890+00:00,P2,13,2023-02-08 18:32:32+00:00
9918,2023-02-08T18:35:11.140831+00:00,P2,13,2023-02-08 18:35:11+00:00
9920,2023-02-08T18:37:51.326801+00:00,P2,15,2023-02-08 18:37:51+00:00
9924,2023-02-08T18:40:31.583883+00:00,P2,13,2023-02-08 18:40:32+00:00
9930,2023-02-08T18:43:12.263749+00:00,P2,15,2023-02-08 18:43:12+00:00
9934,2023-02-08T18:45:52.601222+00:00,P2,15,2023-02-08 18:45:53+00:00
9938,2023-02-08T18:48:31.723875+00:00,P2,10,2023-02-08 18:48:32+00:00
9942,2023-02-08T18:51:11.748035+00:00,P2,13,2023-02-08 18:51:12+00:00
9944,2023-02-08T18:53:53.015208+00:00,P2,11,2023-02-08 18:53:53+00:00
9950,2023-02-08T18:56:32.935446+00:00,P2,12,2023-02-08 18:56:33+00:00
9954,2023-02-08T18:59:12.903895+00:00,P2,10,2023-02-08 18:59:13+00:00
9958,2023-02-08T19:01:52.965377+00:00,P2,13,2023-02-08 19:01:53+00:00
9960,2023-02-08T19:04:33.009495+00:00,P2,12,2023-02-08 19:04:33+00:00
9966,2023-02-08T19:07:12.955685+00:00,P2,13,2023-02-08 19:07:13+00:00
9968,2023-02-08T19:09:53.420515+00:00,P2,12,2023-02-08 19:09:53+00:00
9974,2023-02-08T19:12:33.042776+00:00,P2,13,2023-02-08 19:12:33+00:00
9976,2023-02-08T19:15:13.183785+00:00,P2,11,2023-02-08 19:15:13+00:00
9982,2023-02-08T19:17:53.617718+00:00,P2,14,2023-02-08 19:17:54+00:00
9986,2023-02-08T19:20:33.502818+00:00,P2,13,2023-02-08 19:20:34+00:00
9990,2023-02-08T19:23:13.556518+00:00,P2,14,2023-02-08 19:23:14+00:00
9992,2023-02-08T19:25:54.221693+00:00,P2,14,2023-02-08 19:25:54+00:00
9998,2023-02-08T19:28:34.392176+00:00,P2,12,2023-02-08 19:28:34+00:00
10002,2023-02-08T19:31:14.009635+00:00,P2,13,2023-02-08 19:31:14+00:00
10004,2023-02-08T19:33:54.256827+00:00,P2,12,2023-02-08 19:33:54+00:00
10010,2023-02-08T19:36:34.895136+00:00,P2,15,2023-02-08 19:36:35+00:00
10012,2023-02-08T19:39:14.966760+00:00,P2,14,2023-02-08 19:39:15+00:00
10018,2023-02-08T19:41:54.951581+00:00,P2,13,2023-02-08 19:41:55+00:00
10020,2023-02-08T19:44:34.994985+00:00,P2,14,2023-02-08 19:44:35+00:00
10026,2023-02-08T19:47:15.078743+00:00,P2,17,2023-02-08 19:47:15+00:00
10030,2023-02-08T19:49:55.176017+00:00,P2,15,2023-02-08 19:49:55+00:00
10032,2023-02-08T19:52:35.348935+00:00,P2,18,2023-02-08 19:52:35+00:00
10036,2023-02-08T19:55:15.376833+00:00,P2,18,2023-02-08 19:55:15+00:00
10040,2023-02-08T19:57:56.430126+00:00,P2,20,2023-02-08 19:57:56+00:00
10044,2023-02-08T20:00:36.564153+00:00,P2,19,2023-02-08 20:00:37+00:00
10048,2023-02-08T20:03:16.292713+00:00,P2,20,2023-02-08 20:03:16+00:00
10052,2023-02-08T20:05:56.660843+00:00,P2,24,2023-02-08 20:05:57+00:00
10058,2023-02-08T20:08:37.013111+00:00,P2,21,2023-02-08 20:08:37+00:00
10060,2023-02-08T20:11:16.859253+00:00,P2,21,2023-02-08 20:11:17+00:00
10064,2023-02-08T20:13:57.079544+00:00,P2,21,2023-02-08 20:13:57+00:00
10068,2023-02-08T20:16:37.084328+00:00,P2,26,2023-02-08 20:16:37+00:00
10072,2023-02-08T20:19:16.887893+00:00,P2,32,2023-02-08 20:19:17+00:00
10078,2023-02-08T20:21:58.539521+00:00,P2,28,2023-02-08 20:21:59+00:00
