typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
7296,2023-02-07T13:29:35.377905+00:00,humidity,38,2023-02-07 13:29:35+00:00
7302,2023-02-07T13:32:16.177226+00:00,humidity,37,2023-02-07 13:32:16+00:00
7306,2023-02-07T13:34:56.356434+00:00,humidity,36,2023-02-07 13:34:56+00:00
7308,2023-02-07T13:37:36.947741+00:00,humidity,38,2023-02-07 13:37:37+00:00
7312,2023-02-07T13:40:16.560478+00:00,humidity,36,2023-02-07 13:40:17+00:00
7316,2023-02-07T13:42:56.798447+00:00,humidity,36,2023-02-07 13:42:57+00:00
7320,2023-02-07T13:45:37.295909+00:00,humidity,37,2023-02-07 13:45:37+00:00
7324,2023-02-07T13:48:16.700360+00:00,humidity,37,2023-02-07 13:48:17+00:00
7330,2023-02-07T13:50:57.019008+00:00,humidity,36,2023-02-07 13:50:57+00:00
7332,2023-02-07T13:53:37.361425+00:00,humidity,37,2023-02-07 13:53:37+00:00
7338,2023-02-07T13:56:17.737407+00:00,humidity,35,2023-02-07 13:56:18+00:00
7340,2023-02-07T13:58:57.216621+00:00,humidity,34,2023-02-07 13:58:57+00:00
7344,2023-02-07T14:01:37.800473+00:00,humidity,35,2023-02-07 14:01:38+00:00
7350,2023-02-07T14:04:17.975125+00:00,humidity,33,2023-02-07 14:04:18+00:00
7354,2023-02-07T14:06:59.011424+00:00,humidity,34,2023-02-07 14:06:59+00:00
7356,2023-02-07T14:09:38.141185+00:00,humidity,34,2023-02-07 14:09:38+00:00
7360,2023-02-07T14:12:18.274970+00:00,humidity,34,2023-02-07 14:12:18+00:00
7364,2023-02-07T14:14:58.667406+00:00,humidity,33,2023-02-07 14:14:59+00:00
7368,2023-02-07T14:17:38.725769+00:00,humidity,33,2023-02-07 14:17:39+00:00
7374,2023-02-07T14:20:18.767565+00:00,humidity,35,2023-02-07 14:20:19+00:00
7378,2023-02-07T14:23:00.085124+00:00,humidity,34,2023-02-07 14:23:00+00:00
7382,2023-02-07T14:25:38.979164+00:00,humidity,34,2023-02-07 14:25:39+00:00
7386,2023-02-07T14:28:19.363165+00:00,humidity,34,2023-02-07 14:28:19+00:00
7388,2023-02-07T14:30:59.176292+00:00,humidity,34,2023-02-07 14:30:59+00:00
7392,2023-02-07T14:33:39.563289+00:00,humidity,35,2023-02-07 14:33:40+00:00
7396,2023-02-07T14:36:19.576108+00:00,humidity,35,2023-02-07 14:36:20+00:00
7400,2023-02-07T14:38:59.405020+00:00,humidity,35,2023-02-07 14:38:59+00:00
7404,2023-02-07T14:41:39.700202+00:00,humidity,35,2023-02-07 14:41:40+00:00
7410,2023-02-07T14:44:19.882021+00:00,humidity,35,2023-02-07 14:44:20+00:00
7414,2023-02-07T14:47:15.564335+00:00,humidity,36,2023-02-07 14:47:16+00:00
7418,2023-02-07T14:48:10.338013+00:00,humidity,36,2023-02-07 14:48:10+00:00
7422,2023-02-07T14:49:40.105282+00:00,humidity,37,2023-02-07 14:49:40+00:00
7424,2023-02-07T14:52:20.843693+00:00,humidity,38,2023-02-07 14:52:21+00:00
7430,2023-02-07T14:55:00.873491+00:00,humidity,38,2023-02-07 14:55:01+00:00
7432,2023-02-07T14:57:40.264202+00:00,humidity,38,2023-02-07 14:57:40+00:00
7436,2023-02-07T15:00:21.441003+00:00,humidity,39,2023-02-07 15:00:21+00:00
7440,2023-02-07T15:03:01.460488+00:00,humidity,39,2023-02-07 15:03:01+00:00
7446,2023-02-07T15:05:40.996564+00:00,humidity,38,2023-02-07 15:05:41+00:00
7450,2023-02-07T15:08:21.521744+00:00,humidity,38,2023-02-07 15:08:22+00:00
7454,2023-02-07T15:11:01.580888+00:00,humidity,39,2023-02-07 15:11:02+00:00
7458,2023-02-07T15:13:41.350720+00:00,humidity,39,2023-02-07 15:13:41+00:00
7460,2023-02-07T15:16:21.797632+00:00,humidity,39,2023-02-07 15:16:22+00:00
7464,2023-02-07T15:19:02.175688+00:00,humidity,39,2023-02-07 15:19:02+00:00
7468,2023-02-07T15:21:42.310729+00:00,humidity,39,2023-02-07 15:21:42+00:00
7474,2023-02-07T15:24:22.126231+00:00,humidity,39,2023-02-07 15:24:22+00:00
7478,2023-02-07T15:27:02.474622+00:00,humidity,40,2023-02-07 15:27:02+00:00
7482,2023-02-07T15:29:41.976572+00:00,humidity,40,2023-02-07 15:29:42+00:00
7484,2023-02-07T15:32:23.141726+00:00,humidity,40,2023-02-07 15:32:23+00:00
7490,2023-02-07T15:35:02.889051+00:00,humidity,40,2023-02-07 15:35:03+00:00
7494,2023-02-07T15:37:43.031728+00:00,humidity,42,2023-02-07 15:37:43+00:00
7496,2023-02-07T15:40:23.724312+00:00,humidity,41,2023-02-07 15:40:24+00:00
7502,2023-02-07T15:43:04.045310+00:00,humidity,41,2023-02-07 15:43:04+00:00
7504,2023-02-07T15:45:43.590470+00:00,humidity,41,2023-02-07 15:45:44+00:00
7508,2023-02-07T15:48:23.825095+00:00,humidity,42,2023-02-07 15:48:24+00:00
7512,2023-02-07T15:51:04.132267+00:00,humidity,42,2023-02-07 15:51:04+00:00
7518,2023-02-07T15:53:43.232075+00:00,humidity,41,2023-02-07 15:53:43+00:00
7520,2023-02-07T15:56:23.675841+00:00,humidity,42,2023-02-07 15:56:24+00:00
7524,2023-02-07T15:59:03.396320+00:00,humidity,43,2023-02-07 15:59:03+00:00
7528,2023-02-07T16:01:44.168054+00:00,humidity,42,2023-02-07 16:01:44+00:00
7532,2023-02-07T16:04:24.606570+00:00,humidity,43,2023-02-07 16:04:25+00:00
7536,2023-02-07T16:07:04.966516+00:00,humidity,43,2023-02-07 16:07:05+00:00
7542,2023-02-07T16:09:45.513815+00:00,humidity,44,2023-02-07 16:09:46+00:00
7544,2023-02-07T16:12:25.068594+00:00,humidity,44,2023-02-07 16:12:25+00:00
7548,2023-02-07T16:15:05.369878+00:00,humidity,46,2023-02-07 16:15:05+00:00
7552,2023-02-07T16:17:45.500555+00:00,humidity,45,2023-02-07 16:17:46+00:00
7556,2023-02-07T16:20:25.015105+00:00,humidity,46,2023-02-07 16:20:25+00:00
7562,2023-02-07T16:23:05.415903+00:00,humidity,47,2023-02-07 16:23:05+00:00
7564,2023-02-07T16:25:45.459654+00:00,humidity,48,2023-02-07 16:25:45+00:00
7568,2023-02-07T16:28:26.202936+00:00,humidity,48,2023-02-07 16:28:26+00:00
7574,2023-02-07T16:31:05.571103+00:00,humidity,48,2023-02-07 16:31:06+00:00
7576,2023-02-07T16:33:45.804076+00:00,humidity,48,2023-02-07 16:33:46+00:00
7582,2023-02-07T16:36:26.324711+00:00,humidity,48,2023-02-07 16:36:26+00:00
7584,2023-02-07T16:39:06.165077+00:00,humidity,48,2023-02-07 16:39:06+00:00
7588,2023-02-07T16:41:46.654595+00:00,humidity,49,2023-02-07 16:41:47+00:00
7594,2023-02-07T16:44:27.939131+00:00,humidity,49,2023-02-07 16:44:28+00:00
7596,2023-02-07T16:47:07.081487+00:00,humidity,49,2023-02-07 16:47:07+00:00
7602,2023-02-07T16:49:46.868766+00:00,humidity,49,2023-02-07 16:49:47+00:00
7604,2023-02-07T16:52:27.304019+00:00,humidity,48,2023-02-07 16:52:27+00:00
7608,2023-02-07T16:55:07.467330+00:00,humidity,48,2023-02-07 16:55:07+00:00
7612,2023-02-07T16:57:46.941393+00:00,humidity,48,2023-02-07 16:57:47+00:00
7616,2023-02-07T17:00:27.732072+00:00,humidity,48,2023-02-07 17:00:28+00:00
7620,2023-02-07T17:03:07.964860+00:00,humidity,48,2023-02-07 17:03:08+00:00
7626,2023-02-07T17:05:48.292487+00:00,humidity,48,2023-02-07 17:05:48+00:00
7630,2023-02-07T17:08:28.020355+00:00,humidity,47,2023-02-07 17:08:28+00:00
7634,2023-02-07T17:11:08.175883+00:00,humidity,47,2023-02-07 17:11:08+00:00
7638,2023-02-07T17:13:48.692644+00:00,humidity,48,2023-02-07 17:13:49+00:00
7642,2023-02-07T17:16:28.196567+00:00,humidity,48,2023-02-07 17:16:28+00:00
7646,2023-02-07T17:19:08.869765+00:00,humidity,48,2023-02-07 17:19:09+00:00
7650,2023-02-07T17:21:48.892477+00:00,humidity,48,2023-02-07 17:21:49+00:00
7652,2023-02-07T17:24:29.095561+00:00,humidity,48,2023-02-07 17:24:29+00:00
7658,2023-02-07T17:27:09.029520+00:00,humidity,48,2023-02-07 17:27:09+00:00
7662,2023-02-07T17:29:49.316100+00:00,humidity,49,2023-02-07 17:29:49+00:00
7664,2023-02-07T17:32:29.482533+00:00,humidity,50,2023-02-07 17:32:29+00:00
7668,2023-02-07T17:35:09.185505+00:00,humidity,50,2023-02-07 17:35:09+00:00
7674,2023-02-07T17:37:49.353667+00:00,humidity,50,2023-02-07 17:37:49+00:00
7678,2023-02-07T17:40:30.134870+00:00,humidity,51,2023-02-07 17:40:30+00:00
7680,2023-02-07T17:43:10.424826+00:00,humidity,53,2023-02-07 17:43:10+00:00
7684,2023-02-07T17:45:49.883035+00:00,humidity,55,2023-02-07 17:45:50+00:00
7690,2023-02-07T17:48:29.389500+00:00,humidity,55,2023-02-07 17:48:29+00:00
7692,2023-02-07T17:51:10.830324+00:00,humidity,55,2023-02-07 17:51:11+00:00
7698,2023-02-07T17:53:50.147484+00:00,humidity,55,2023-02-07 17:53:50+00:00
7702,2023-02-07T17:56:30.850487+00:00,humidity,56,2023-02-07 17:56:31+00:00
7704,2023-02-07T17:59:11.014450+00:00,humidity,56,2023-02-07 17:59:11+00:00
7708,2023-02-07T18:01:51.396463+00:00,humidity,56,2023-02-07 18:01:51+00:00
7714,2023-02-07T18:04:31.012803+00:00,humidity,56,2023-02-07 18:04:31+00:00
7716,2023-02-07T18:07:11.344612+00:00,humidity,57,2023-02-07 18:07:11+00:00
7720,2023-02-07T18:09:51.633675+00:00,humidity,57,2023-02-07 18:09:52+00:00
7724,2023-02-07T18:12:31.352843+00:00,humidity,57,2023-02-07 18:12:31+00:00
7728,2023-02-07T18:15:11.291763+00:00,humidity,57,2023-02-07 18:15:11+00:00
7734,2023-02-07T18:17:52.091825+00:00,humidity,57,2023-02-07 18:17:52+00:00
7736,2023-02-07T18:20:32.402032+00:00,humidity,58,2023-02-07 18:20:32+00:00
7742,2023-02-07T18:23:11.954063+00:00,humidity,58,2023-02-07 18:23:12+00:00
7746,2023-02-07T18:25:52.325516+00:00,humidity,58,2023-02-07 18:25:52+00:00
7748,2023-02-07T18:28:32.851283+00:00,humidity,59,2023-02-07 18:28:33+00:00
7754,2023-02-07T18:31:12.189401+00:00,humidity,59,2023-02-07 18:31:12+00:00
7756,2023-02-07T18:33:52.730054+00:00,humidity,60,2023-02-07 18:33:53+00:00
7760,2023-02-07T18:36:32.147145+00:00,humidity,60,2023-02-07 18:36:32+00:00
7764,2023-02-07T18:39:12.346901+00:00,humidity,60,2023-02-07 18:39:12+00:00
7770,2023-02-07T18:41:52.882933+00:00,humidity,61,2023-02-07 18:41:53+00:00
7772,2023-02-07T18:44:33.323824+00:00,humidity,61,2023-02-07 18:44:33+00:00
7776,2023-02-07T18:47:13.632253+00:00,humidity,61,2023-02-07 18:47:14+00:00
7782,2023-02-07T18:49:53.137497+00:00,humidity,61,2023-02-07 18:49:53+00:00
7784,2023-02-07T18:52:33.625977+00:00,humidity,61,2023-02-07 18:52:34+00:00
7790,2023-02-07T18:55:14.118128+00:00,humidity,60,2023-02-07 18:55:14+00:00
7794,2023-02-07T18:57:54.096053+00:00,humidity,60,2023-02-07 18:57:54+00:00
7798,2023-02-07T19:00:33.547893+00:00,humidity,62,2023-02-07 19:00:34+00:00
7802,2023-02-07T19:03:16.147193+00:00,humidity,61,2023-02-07 19:03:16+00:00
7806,2023-02-07T19:05:54.760296+00:00,humidity,60,2023-02-07 19:05:55+00:00
7808,2023-02-07T19:08:34.337001+00:00,humidity,60,2023-02-07 19:08:34+00:00
7812,2023-02-07T19:11:14.503814+00:00,humidity,60,2023-02-07 19:11:15+00:00
7816,2023-02-07T19:13:54.920307+00:00,humidity,60,2023-02-07 19:13:55+00:00
7822,2023-02-07T19:16:35.248928+00:00,humidity,61,2023-02-07 19:16:35+00:00
7826,2023-02-07T19:19:14.897964+00:00,humidity,61,2023-02-07 19:19:15+00:00
7828,2023-02-07T19:21:55.094486+00:00,humidity,61,2023-02-07 19:21:55+00:00
7832,2023-02-07T19:24:35.239547+00:00,humidity,61,2023-02-07 19:24:35+00:00
7836,2023-02-07T19:27:15.093664+00:00,humidity,61,2023-02-07 19:27:15+00:00
7842,2023-02-07T19:29:55.155911+00:00,humidity,61,2023-02-07 19:29:55+00:00
7844,2023-02-07T19:32:36.017057+00:00,humidity,60,2023-02-07 19:32:36+00:00
7848,2023-02-07T19:35:16.199148+00:00,humidity,61,2023-02-07 19:35:16+00:00
7852,2023-02-07T19:37:55.338250+00:00,humidity,62,2023-02-07 19:37:55+00:00
7856,2023-02-07T19:40:36.356105+00:00,humidity,61,2023-02-07 19:40:36+00:00
7862,2023-02-07T19:43:16.702749+00:00,humidity,62,2023-02-07 19:43:17+00:00
7866,2023-02-07T19:45:56.349807+00:00,humidity,62,2023-02-07 19:45:56+00:00
7868,2023-02-07T19:48:36.620208+00:00,humidity,63,2023-02-07 19:48:37+00:00
7874,2023-02-07T19:51:16.992585+00:00,humidity,64,2023-02-07 19:51:17+00:00
7876,2023-02-07T19:53:56.557615+00:00,humidity,64,2023-02-07 19:53:57+00:00
7882,2023-02-07T19:56:36.883659+00:00,humidity,64,2023-02-07 19:56:37+00:00
7884,2023-02-07T19:59:17.153472+00:00,humidity,64,2023-02-07 19:59:17+00:00
7888,2023-02-07T20:01:57.699251+00:00,humidity,65,2023-02-07 20:01:58+00:00
7894,2023-02-07T20:04:37.358395+00:00,humidity,66,2023-02-07 20:04:37+00:00
7896,2023-02-07T20:07:17.591610+00:00,humidity,66,2023-02-07 20:07:18+00:00
7902,2023-02-07T20:09:58.062195+00:00,humidity,67,2023-02-07 20:09:58+00:00
7904,2023-02-07T20:12:38.549464+00:00,humidity,67,2023-02-07 20:12:39+00:00
7910,2023-02-07T20:15:18.280642+00:00,humidity,67,2023-02-07 20:15:18+00:00
7914,2023-02-07T20:17:57.945651+00:00,humidity,68,2023-02-07 20:17:58+00:00
7916,2023-02-07T20:20:38.414556+00:00,humidity,67,2023-02-07 20:20:38+00:00
7920,2023-02-07T20:23:18.405605+00:00,humidity,68,2023-02-07 20:23:18+00:00
7926,2023-02-07T20:25:58.730117+00:00,humidity,69,2023-02-07 20:25:59+00:00
7928,2023-02-07T20:28:38.924042+00:00,humidity,69,2023-02-07 20:28:39+00:00
7932,2023-02-07T20:31:18.985115+00:00,humidity,69,2023-02-07 20:31:19+00:00
7938,2023-02-07T20:33:58.986060+00:00,humidity,70,2023-02-07 20:33:59+00:00
7942,2023-02-07T20:36:38.861073+00:00,humidity,70,2023-02-07 20:36:39+00:00
7944,2023-02-07T20:39:19.493739+00:00,humidity,70,2023-02-07 20:39:19+00:00
7948,2023-02-07T20:41:59.261721+00:00,humidity,70,2023-02-07 20:41:59+00:00
7954,2023-02-07T20:44:39.429270+00:00,humidity,71,2023-02-07 20:44:39+00:00
7958,2023-02-07T20:47:19.649998+00:00,humidity,70,2023-02-07 20:47:20+00:00
7960,2023-02-07T20:49:59.671898+00:00,humidity,71,2023-02-07 20:50:00+00:00
7964,2023-02-07T20:52:40.050061+00:00,humidity,71,2023-02-07 20:52:40+00:00
7970,2023-02-07T20:55:19.894865+00:00,humidity,71,2023-02-07 20:55:20+00:00
7974,2023-02-07T20:58:00.534370+00:00,humidity,72,2023-02-07 20:58:01+00:00
7978,2023-02-07T21:00:41.438109+00:00,humidity,72,2023-02-07 21:00:41+00:00
7982,2023-02-07T21:03:20.830946+00:00,humidity,72,2023-02-07 21:03:21+00:00
7986,2023-02-07T21:06:02.158833+00:00,humidity,73,2023-02-07 21:06:02+00:00
7990,2023-02-07T21:08:41.304172+00:00,humidity,72,2023-02-07 21:08:41+00:00
7994,2023-02-07T21:11:21.554199+00:00,humidity,74,2023-02-07 21:11:22+00:00
7996,2023-02-07T21:14:01.342849+00:00,humidity,75,2023-02-07 21:14:01+00:00
8002,2023-02-07T21:16:41.513371+00:00,humidity,73,2023-02-07 21:16:42+00:00
8006,2023-02-07T21:19:22.833580+00:00,humidity,74,2023-02-07 21:19:23+00:00
8010,2023-02-07T21:22:01.455851+00:00,humidity,74,2023-02-07 21:22:01+00:00
8012,2023-02-07T21:24:41.997919+00:00,humidity,75,2023-02-07 21:24:42+00:00
8016,2023-02-07T21:27:22.405611+00:00,humidity,76,2023-02-07 21:27:22+00:00
8020,2023-02-07T21:30:02.821067+00:00,humidity,75,2023-02-07 21:30:03+00:00
8026,2023-02-07T21:32:42.204597+00:00,humidity,75,2023-02-07 21:32:42+00:00
8030,2023-02-07T21:35:22.714474+00:00,humidity,76,2023-02-07 21:35:23+00:00
8032,2023-02-07T21:38:03.075054+00:00,humidity,76,2023-02-07 21:38:03+00:00
8038,2023-02-07T21:40:42.855421+00:00,humidity,76,2023-02-07 21:40:43+00:00
8042,2023-02-07T21:43:22.985462+00:00,humidity,76,2023-02-07 21:43:23+00:00
8044,2023-02-07T21:46:03.264310+00:00,humidity,76,2023-02-07 21:46:03+00:00
8050,2023-02-07T21:48:43.544028+00:00,humidity,77,2023-02-07 21:48:44+00:00
8052,2023-02-07T21:51:23.196777+00:00,humidity,77,2023-02-07 21:51:23+00:00
8058,2023-02-07T21:54:02.999493+00:00,humidity,77,2023-02-07 21:54:03+00:00
8060,2023-02-07T21:56:44.104783+00:00,humidity,77,2023-02-07 21:56:44+00:00
8066,2023-02-07T21:59:23.527040+00:00,humidity,78,2023-02-07 21:59:24+00:00
8068,2023-02-07T22:02:03.524848+00:00,humidity,78,2023-02-07 22:02:04+00:00
8074,2023-02-07T22:04:44.589994+00:00,humidity,79,2023-02-07 22:04:45+00:00
8076,2023-02-07T22:07:24.913883+00:00,humidity,78,2023-02-07 22:07:25+00:00
8080,2023-02-07T22:10:04.011104+00:00,humidity,78,2023-02-07 22:10:04+00:00
8084,2023-02-07T22:12:44.923884+00:00,humidity,79,2023-02-07 22:12:45+00:00
8090,2023-02-07T22:15:25.328675+00:00,humidity,79,2023-02-07 22:15:25+00:00
8092,2023-02-07T22:18:04.755158+00:00,humidity,79,2023-02-07 22:18:05+00:00
8096,2023-02-07T22:20:45.237804+00:00,humidity,80,2023-02-07 22:20:45+00:00
8102,2023-02-07T22:23:25.563662+00:00,humidity,80,2023-02-07 22:23:26+00:00
8106,2023-02-07T22:26:05.720856+00:00,humidity,81,2023-02-07 22:26:06+00:00
8108,2023-02-07T22:28:45.268202+00:00,humidity,81,2023-02-07 22:28:45+00:00
8112,2023-02-07T22:31:25.134449+00:00,humidity,81,2023-02-07 22:31:25+00:00
8118,2023-02-07T22:34:05.082004+00:00,humidity,82,2023-02-07 22:34:05+00:00
8120,2023-02-07T22:36:45.671837+00:00,humidity,81,2023-02-07 22:36:46+00:00
8126,2023-02-07T22:39:26.024830+00:00,humidity,82,2023-02-07 22:39:26+00:00
8128,2023-02-07T22:42:06.661927+00:00,humidity,82,2023-02-07 22:42:07+00:00
8132,2023-02-07T22:44:46.771033+00:00,humidity,83,2023-02-07 22:44:47+00:00
8138,2023-02-07T22:47:26.266811+00:00,humidity,83,2023-02-07 22:47:26+00:00
8142,2023-02-07T22:50:06.847574+00:00,humidity,83,2023-02-07 22:50:07+00:00
8144,2023-02-07T22:52:46.984594+00:00,humidity,83,2023-02-07 22:52:47+00:00
8150,2023-02-07T22:55:26.924849+00:00,humidity,84,2023-02-07 22:55:27+00:00
8154,2023-02-07T22:58:07.185614+00:00,humidity,84,2023-02-07 22:58:07+00:00
8156,2023-02-07T23:00:47.724239+00:00,humidity,85,2023-02-07 23:00:48+00:00
8160,2023-02-07T23:03:27.866829+00:00,humidity,85,2023-02-07 23:03:28+00:00
8166,2023-02-07T23:06:07.312117+00:00,humidity,85,2023-02-07 23:06:07+00:00
8168,2023-02-07T23:08:47.507397+00:00,humidity,85,2023-02-07 23:08:48+00:00
8174,2023-02-07T23:11:28.326894+00:00,humidity,86,2023-02-07 23:11:28+00:00
8176,2023-02-07T23:14:07.275803+00:00,humidity,86,2023-02-07 23:14:07+00:00
8180,2023-02-07T23:16:48.358567+00:00,humidity,86,2023-02-07 23:16:48+00:00
8184,2023-02-07T23:19:28.558036+00:00,humidity,87,2023-02-07 23:19:29+00:00
8188,2023-02-07T23:22:08.870342+00:00,humidity,88,2023-02-07 23:22:09+00:00
8192,2023-02-07T23:24:48.398601+00:00,humidity,88,2023-02-07 23:24:48+00:00
8198,2023-02-07T23:27:29.163805+00:00,humidity,88,2023-02-07 23:27:29+00:00
8200,2023-02-07T23:30:09.245002+00:00,humidity,89,2023-02-07 23:30:09+00:00
8206,2023-02-07T23:32:49.059922+00:00,humidity,89,2023-02-07 23:32:49+00:00
8208,2023-02-07T23:35:29.079679+00:00,humidity,90,2023-02-07 23:35:29+00:00
8214,2023-02-07T23:38:09.393409+00:00,humidity,90,2023-02-07 23:38:09+00:00
8216,2023-02-07T23:40:48.886308+00:00,humidity,91,2023-02-07 23:40:49+00:00
8222,2023-02-07T23:43:29.317709+00:00,humidity,91,2023-02-07 23:43:29+00:00
8226,2023-02-07T23:46:09.993383+00:00,humidity,92,2023-02-07 23:46:10+00:00
8230,2023-02-07T23:48:49.100476+00:00,humidity,92,2023-02-07 23:48:49+00:00
8234,2023-02-07T23:51:29.913726+00:00,humidity,92,2023-02-07 23:51:30+00:00
8236,2023-02-07T23:54:10.435436+00:00,humidity,92,2023-02-07 23:54:10+00:00
8242,2023-02-07T23:56:50.761331+00:00,humidity,93,2023-02-07 23:56:51+00:00
8246,2023-02-07T23:59:29.805689+00:00,humidity,93,2023-02-07 23:59:30+00:00
8248,2023-02-08T00:02:10.761186+00:00,humidity,94,2023-02-08 00:02:11+00:00
8254,2023-02-08T00:04:50.880341+00:00,humidity,94,2023-02-08 00:04:51+00:00
8256,2023-02-08T00:07:31.394778+00:00,humidity,94,2023-02-08 00:07:31+00:00
8260,2023-02-08T00:10:10.749076+00:00,humidity,95,2023-02-08 00:10:11+00:00
8264,2023-02-08T00:12:51.314283+00:00,humidity,96,2023-02-08 00:12:51+00:00
8268,2023-02-08T00:15:31.547001+00:00,humidity,97,2023-02-08 00:15:32+00:00
8274,2023-02-08T00:18:11.266525+00:00,humidity,98,2023-02-08 00:18:11+00:00
8278,2023-02-08T00:20:51.574082+00:00,humidity,97,2023-02-08 00:20:52+00:00
8280,2023-02-08T00:23:31.814665+00:00,humidity,98,2023-02-08 00:23:32+00:00
8286,2023-02-08T00:26:12.382227+00:00,humidity,98,2023-02-08 00:26:12+00:00
8288,2023-02-08T00:28:51.701630+00:00,humidity,98,2023-02-08 00:28:52+00:00
8294,2023-02-08T00:31:32.438670+00:00,humidity,99,2023-02-08 00:31:32+00:00
8298,2023-02-08T00:34:11.647775+00:00,humidity,99,2023-02-08 00:34:12+00:00
8302,2023-02-08T00:36:52.643702+00:00,humidity,100,2023-02-08 00:36:53+00:00
8304,2023-02-08T00:39:32.721724+00:00,humidity,100,2023-02-08 00:39:33+00:00
8310,2023-02-08T00:42:12.995987+00:00,humidity,100,2023-02-08 00:42:13+00:00
8312,2023-02-08T00:44:53.052555+00:00,humidity,100,2023-02-08 00:44:53+00:00
8316,2023-02-08T00:47:32.483533+00:00,humidity,100,2023-02-08 00:47:32+00:00
8320,2023-02-08T00:50:13.367003+00:00,humidity,100,2023-02-08 00:50:13+00:00
8324,2023-02-08T00:52:53.568595+00:00,humidity,100,2023-02-08 00:52:54+00:00
8330,2023-02-08T00:55:33.178804+00:00,humidity,100,2023-02-08 00:55:33+00:00
8332,2023-02-08T00:58:13.528925+00:00,humidity,100,2023-02-08 00:58:14+00:00
8336,2023-02-08T01:00:54.197847+00:00,humidity,100,2023-02-08 01:00:54+00:00
8342,2023-02-08T01:03:33.143795+00:00,humidity,100,2023-02-08 01:03:33+00:00
8344,2023-02-08T01:06:13.943307+00:00,humidity,100,2023-02-08 01:06:14+00:00
8348,2023-02-08T01:08:54.194764+00:00,humidity,100,2023-02-08 01:08:54+00:00
8354,2023-02-08T01:11:34.683444+00:00,humidity,100,2023-02-08 01:11:35+00:00
8358,2023-02-08T01:14:13.926640+00:00,humidity,100,2023-02-08 01:14:14+00:00
8360,2023-02-08T01:16:54.583437+00:00,humidity,100,2023-02-08 01:16:55+00:00
8366,2023-02-08T01:19:34.938044+00:00,humidity,100,2023-02-08 01:19:35+00:00
8368,2023-02-08T01:22:15.249033+00:00,humidity,100,2023-02-08 01:22:15+00:00
8374,2023-02-08T01:24:54.480592+00:00,humidity,100,2023-02-08 01:24:54+00:00
8378,2023-02-08T01:27:35.310786+00:00,humidity,100,2023-02-08 01:27:35+00:00
8380,2023-02-08T01:30:15.439674+00:00,humidity,100,2023-02-08 01:30:15+00:00
8386,2023-02-08T01:32:54.996170+00:00,humidity,100,2023-02-08 01:32:55+00:00
8390,2023-02-08T01:35:34.979573+00:00,humidity,100,2023-02-08 01:35:35+00:00
8394,2023-02-08T01:38:15.955238+00:00,humidity,100,2023-02-08 01:38:16+00:00
8398,2023-02-08T01:40:55.254862+00:00,humidity,100,2023-02-08 01:40:55+00:00
8402,2023-02-08T01:43:35.893082+00:00,humidity,100,2023-02-08 01:43:36+00:00
8404,2023-02-08T01:46:16.275473+00:00,humidity,100,2023-02-08 01:46:16+00:00
8410,2023-02-08T01:48:56.806492+00:00,humidity,100,2023-02-08 01:48:57+00:00
8412,2023-02-08T01:51:36.467392+00:00,humidity,100,2023-02-08 01:51:36+00:00
8418,2023-02-08T01:54:16.597329+00:00,humidity,100,2023-02-08 01:54:17+00:00
8420,2023-02-08T01:56:57.024763+00:00,humidity,100,2023-02-08 01:56:57+00:00
8424,2023-02-08T01:59:37.383139+00:00,humidity,100,2023-02-08 01:59:37+00:00
8428,2023-02-08T02:02:16.977939+00:00,humidity,100,2023-02-08 02:02:17+00:00
8434,2023-02-08T02:04:58.399459+00:00,humidity,100,2023-02-08 02:04:58+00:00
8436,2023-02-08T02:07:37.373742+00:00,humidity,100,2023-02-08 02:07:37+00:00
8440,2023-02-08T02:10:17.311021+00:00,humidity,100,2023-02-08 02:10:17+00:00
8446,2023-02-08T02:12:57.673980+00:00,humidity,100,2023-02-08 02:12:58+00:00
8448,2023-02-08T02:15:37.251885+00:00,humidity,100,2023-02-08 02:15:37+00:00
8454,2023-02-08T02:18:17.357658+00:00,humidity,100,2023-02-08 02:18:17+00:00
8456,2023-02-08T02:20:57.984508+00:00,humidity,100,2023-02-08 02:20:58+00:00
8462,2023-02-08T02:23:38.235846+00:00,humidity,100,2023-02-08 02:23:38+00:00
8466,2023-02-08T02:26:17.685849+00:00,humidity,100,2023-02-08 02:26:18+00:00
8470,2023-02-08T02:28:58.621540+00:00,humidity,100,2023-02-08 02:28:59+00:00
8472,2023-02-08T02:31:38.895863+00:00,humidity,100,2023-02-08 02:31:39+00:00
8478,2023-02-08T02:34:18.429422+00:00,humidity,100,2023-02-08 02:34:18+00:00
8482,2023-02-08T02:36:59.097575+00:00,humidity,100,2023-02-08 02:36:59+00:00
8484,2023-02-08T02:39:38.604756+00:00,humidity,100,2023-02-08 02:39:39+00:00
8490,2023-02-08T02:42:19.075722+00:00,humidity,100,2023-02-08 02:42:19+00:00
8494,2023-02-08T02:44:59.389447+00:00,humidity,100,2023-02-08 02:44:59+00:00
8496,2023-02-08T02:47:39.306485+00:00,humidity,100,2023-02-08 02:47:39+00:00
8502,2023-02-08T02:50:19.996643+00:00,humidity,100,2023-02-08 02:50:20+00:00
8506,2023-02-08T02:52:59.489905+00:00,humidity,100,2023-02-08 02:52:59+00:00
